0,1,2,3
Old Folks,Ronnie Milsap,1988,country
Summer Wind,Desert Rose Band,1988,country
Young Country,Hank Williams Jr.,1988,country
A Little Bit In Love,Patty Loveless,1988,country
This Missin' You Heart Of Mine,Sawyer Brown,1988,country
I've Been Lookin',Nitty Gritty Dirt Band,1988,country
Baby I'm Yours,Steve Wariner,1988,country
One Step Forward,The Desert Rose Band,1988,country
Love Helps Those,Paul Overstreet,1988,country
"I'm Gonna Miss You, Girl",Michael Martin Murphey,1988,country
From the Word Go,Michael Martin Murphey,1988,country
Heaven Can't Be Found,Hank Williams Jr.,1988,country
Love of a Lifetime,Larry Gatlin,1988,country
Talkin' to the Wrong Man,Michael Martin Murphey,1988,country
Untold Stories,Kathy Mattea,1988,country
Crying Shame,Michael Johnson,1988,country
The Gift,The McCarters,1988,country
Workin' Man (Nowhere To Go),Nitty Gritty Dirt Band,1988,country
Life as We Knew It,Kathy Mattea,1988,country
One True Love,The O'Kanes,1988,country
Button Off My Shirt,Ronnie Milsap,1988,country
Blue Side of Town,Patty Loveless,1988,country
The Last Resort,T. Graham Brown,1988,country
Til You Cry,Eddy Raven,1988,country
Do You Believe Me Now,Vern Gosdin,1988,country
Long Shot,Baillie & the Boys,1988,country
Timeless And True Love,The McCarters,1988,country
Mama Knows,Shenandoah,1988,country
Just Lovin' You,The O'Kanes,1988,country
True Heart,Oak Ridge Boys,1988,country
Still Within The Sound Of My Voice,Glen Campbell,1988,country
Shouldn't It Be Easier Than This,Charley Pride,1988,country
Blue To The Bone,Sweethearts Of The Rodeo,1988,country
That's What Your Love Does To Me,Holly Dunn,1988,country
A Sunday Kind of Love,Reba McEntire,1988,country
Lyin' In His Arms Again,The Forester Sisters,1988,country
I'll Pin A Note On Your Pillow,Billy Joe Royal,1988,country
Fair Shake,Foster & Lloyd,1988,country
Satisfy You,Sweethearts Of The Rodeo,1988,country
I Wish That I Could Fall In Love Today,Barbara Mandrell,1988,country
Don't Waste It on the Blues,Gene Watson,1988,country
Nobody's Home,Clint Black,1989,country
Southern Star,Alabama,1989,country
Two Dozen Roses,Shenandoah,1989,country
The Church On Cumberland Road,Shenandoah,1989,country
Hold Me,K.T. Oslin,1989,country
Yellow Roses,Dolly Parton,1989,country
I Sang Dixie,Dwight Yoakam,1989,country
She's Crazy For Leaving,Rodney Crowell,1989,country
It's Just A Matter Of Time,Randy Travis,1989,country
I'm No Stranger To The Rain,Keith Whitley,1989,country
What's Going On In Your World,George Strait,1989,country
On Second Thought,Eddie Rabbitt,1989,country
What I'd Say,Earl Thomas Conley,1989,country
Living Proof,Ricky Van Shelton,1989,country
Love Out Loud,Earl Thomas Conley,1989,country
Lovin' Only Me,Ricky Skaggs,1989,country
I Still Believe In You,The Desert Rose Band,1989,country
Change Of Heart,The Judds,1989,country
A Woman In Love,Ronnie Milsap,1989,country
If Tomorrow Never Comes,Garth Brooks,1989,country
Deeper Than The Holler,Randy Travis,1989,country
New Fool At An Old Game,Reba McEntire,1989,country
I Got Dreams,Steve Wariner,1989,country
High Cotton,Alabama,1989,country
Killin' Time,Clint Black,1989,country
Where Did I Go Wrong,Steve Wariner,1989,country
It Ain't Nothin',Keith Whitley,1989,country
In A Letter To You,Eddy Raven,1989,country
Young Love,The Judds,1989,country
A Better Man,Clint Black,1989,country
Nothing I Can Do About It Now,Willie Nelson,1989,country
Bayou Boys,Eddy Raven,1989,country
"Timber, I'm Falling In Love",Patty Loveless,1989,country
Let Me Tell You About Love,The Judds,1989,country
I Wonder Do You Think Of Me,Keith Whitley,1989,country
Come From The Heart,Kathy Mattea,1989,country
From A Jack To A King,Ricky Van Shelton,1989,country
Why'd You Come In Here Lookin' Like That,Dolly Parton,1989,country
Cathy's Clown,Reba McEntire,1989,country
Sunday In The South,Shenandoah,1989,country
Ace In The Hole,George Strait,1989,country
Above And Beyond,Rodney Crowell,1989,country
Baby's Gotten Good At Goodbye,George Strait,1989,country
I Don't Want To Spoil The Party,Rosanne Cash,1989,country
Big Wheels In The Moonlight,Dan Seals,1989,country
Is It Still Over,Randy Travis,1989,country
Burnin' Old Memories,Kathy Mattea,1989,country
Don't You Ever Get Tired (Of Hurting Me),Ronnie Milsap,1989,country
Song Of The South,Alabama,1989,country
I'm Still Crazy,Vern Gosdin,1989,country
After All This Time,Rodney Crowell,1989,country
Are You Ever Gonna Love Me,Holly Dunn,1989,country
If I Had You,Alabama,1989,country
Out Of Your Shoes,Lorrie Morgan,1989,country
Statue of a Fool,Ricky Van Shelton,1989,country
Who You Gonna Blame It On This Time,Vern Gosdin,1989,country
She's Got A Single Thing In Mind,Conway Twitty,1989,country
Highway Robbery,Tanya Tucker,1989,country
My Arms Stay Open All Night,Tanya Tucker,1989,country
Hey Bobby,K. T. Oslin,1989,country
She Don't Love Nobody,Desert Rose Band,1989,country
You Got It,Roy Orbison,1989,country
Burnin' A Hole In My Heart,Skip Ewing,1989,country
Give Me His Last Chance,Lionel Cartwright,1989,country
From The Word Go,Michael Martin Murphey,1989,country
Big Dreams In A Small Town,Restless Heart,1989,country
Life As We Knew It,Kathy Mattea,1989,country
(Wish I Had a) Heart of Stone,Baillie & the Boys,1989,country
One Good Well,Don Williams,1989,country
Say What's In Your Heart,Restless Heart,1989,country
That Just About Does It,Vern Gosdin,1989,country
There Goes My Heart Again,Holly Dunn,1989,country
I've Been Loved By The Best,Don Williams,1989,country
Love Has No Right,Billy Joe Royal,1989,country
(I Wish I Had A) Heart Of Stone,Baillie and The Boys,1989,country
Call On Me,Tanya Tucker,1989,country
Til Love Comes Again,Reba McEntire,1989,country
Houston Solution,Ronnie Milsap,1989,country
Blue Side Of Town,Patty Loveless,1989,country
Hole In My Pocket,Ricky Van Shelton,1989,country
I Wish I Was Still In Your Dreams,Conway Twitty,1989,country
An American Family,Oak Ridge Boys,1989,country
A Better Love Next Time,Merle Haggard,1989,country
Any Way The Wind Blows,Southern Pacific,1989,country
Til You Cry,Eddy Raven,1989,country
This Woman,K. T. Oslin,1989,country
They Rage On,Dan Seals,1989,country
Long Shot,Baillie and The Boys,1989,country
It's You Again,Skip Ewing,1989,country
All The Reasons Why,Highway 101,1989,country
Let It Be You,Ricky Skaggs,1989,country
The Race Is On,Sawyer Brown,1989,country
I Got You,Dwight Yoakam,1989,country
Don't Toss Us Away,Patty Loveless,1989,country
Old Coyote Town,Don Williams,1989,country
All The Fun,Paul Overstreet,1989,country
Don't Waste It On The Blues,Gene Watson,1989,country
Honey I Dare You,Southern Pacific,1989,country
Fair Shake,Foster & Lloyd,1989,country
Where've You Been,Kathy Mattea,1989,country
Forever's as Far as I'll Go,Alabama,1990,country
Unanswered Prayers,Garth Brooks,1990,country
Jukebox In My Mind,Alabama,1990,country
Friends In Low Places,Garth Brooks,1990,country
"Love Without End, Amen",George Strait,1990,country
The Dance,Garth Brooks,1990,country
I've Come To Expect It From You,George Strait,1990,country
Walkin' Away,Clint Black,1990,country
Nobody's Home,Clint Black,1990,country
Love On Arrival,Dan Seals,1990,country
"Next To You, Next To Me",Shenandoah,1990,country
Hard Rock Bottom Of Your Heart,Randy Travis,1990,country
On Second Thought,Eddie Rabbitt,1990,country
No Matter How High,Oak Ridge Boys,1990,country
I've Cried My Last Tear For You,Ricky Van Shelton,1990,country
You Lie,Reba McEntire,1990,country
Good Times,Dan Seals,1990,country
Come Next Monday,K. T. Oslin,1990,country
Who's Lonely Now,Highway 101,1990,country
You Really Had Me Going,Holly Dunn,1990,country
Help Me Hold On,Travis Tritt,1990,country
Chains,Patty Loveless,1990,country
Home,Joe Diffie,1990,country
Five Minutes,Lorrie Morgan,1990,country
Southern Star,Alabama,1990,country
It Ain't Nothin,Keith Whitley,1990,country
Stranger Things Have Happened,Ronnie Milsap,1990,country
Statue Of A Fool,Ricky Van Shelton,1990,country
When I Call Your Name,Vince Gill,1990,country
Walk On,Reba McEntire,1990,country
He Walked On Water,Randy Travis,1990,country
Not Counting You,Garth Brooks,1990,country
Chasin' That Neon Rainbow,Alan Jackson,1990,country
I Meant Every Word He Said,Ricky Van Shelton,1990,country
If You Want Me To,Joe Diffie,1990,country
My Arms Stay Open All Night,Tanya Tucker,1990,country
Seein' My Father In Me,Paul Overstreet,1990,country
Crazy In Love,Conway Twitty,1990,country
Till I Can't Take It Anymore,Billy Joe Royal,1990,country
Back In My Younger Days,Don Williams,1990,country
She Came From Fort Worth,Kathy Mattea,1990,country
I'm Gonna Be Somebody,Travis Tritt,1990,country
Nobody's Talking,Exile,1990,country
Holdin' A Good Hand,Lee Greenwood,1990,country
Walking Shoes,Tanya Tucker,1990,country
Come On Back,Carlene Carter,1990,country
Pass It On Down,Alabama,1990,country
Nothing's News,Clint Black,1990,country
Too Cold At Home,Mark Chesnutt,1990,country
Wanted,Alan Jackson,1990,country
Never Knew Lonely,Vince Gill,1990,country
I Fell In Love,Carlene Carter,1990,country
Here In The Real World,Alan Jackson,1990,country
I'm Over You,Keith Whitley,1990,country
Many a Long and Lonesome Highway,Rodney Crowell,1990,country
Richest Man On Earth,Paul Overstreet,1990,country
"Walkin', Talkin', Cryin', Barely Beatin' Broken Heart",Highway 101,1990,country
Life's Little Ups and Downs,Ricky Van Shelton,1990,country
Put Yourself In My Shoes,Clint Black,1990,country
Drinking Champagne,George Strait,1990,country
That Just About Does It,Vern Gosdin,1990,country
I'd Be Better Off (In A Pine Box),Doug Stone,1990,country
Just As Long As I Have You,Don Williams,1990,country
Fast Movin' Train,Restless Heart,1990,country
He Talks To Me,Lorrie Morgan,1990,country
On Down The Line,Patty Loveless,1990,country
Ghost In This House,Shenandoah,1990,country
When I Could Come Home To You,Steve Wariner,1990,country
Wrong,Waylon Jennings,1990,country
Fool Such As I,Baillie and The Boys,1990,country
Love Can Build a Bridge,The Judds,1990,country
Dancy's Dream,Restless Heart,1990,country
Don't Tell Me What to Do,Pam Tillis,1990,country
Feed This Fire,Anne Murray,1990,country
It's You Again,Skip Ewing,1990,country
Born To Be Blue,The Judds,1990,country
Don't Go Out with Him,T. Graham Brown & Tanya Tucker,1990,country
Start All Over Again,The Desert Rose Band,1990,country
If You Could Only See Me Now,T. Graham Brown,1990,country
Don't Go Out,Tanya Tucker with T. Graham Brown,1990,country
Fourteen Minutes Old,Doug Stone,1990,country
Sooner Or Later,Eddy Raven,1990,country
If Looks Could Kill,Rodney Crowell,1990,country
See If I Care,Shenandoah,1990,country
Quittin' Time,Mary Chapin Carpenter,1990,country
Yet,Exile,1990,country
I Could Be Persuaded,The Bellamy Brothers,1990,country
The Domino Theory,Steve Wariner,1990,country
My Heart Is Set On You,Lionel Cartwright,1990,country
Leave It Alone,The Forester Sisters,1990,country
Little Girl,Reba McEntire,1990,country
I Watched It All (On My Radio),Lionel Cartwright,1990,country
Precious Thing,Steve Wariner,1990,country
One Man Woman,The Judds,1990,country
Runnin' With The Wind,Eddie Rabbitt,1990,country
A Few Ole Country Boys,George Jones & Randy Travis,1990,country
Overnight Success,George Strait,1990,country
Hillbilly Rock,Marty Stuart,1990,country
Little Things,Marty Stuart,1990,country
There You Are,Willie Nelson,1990,country
Down Home,Alabama,1991,country
Unanswered Prayers,Garth Brooks,1991,country
You Know Me Better Than That,George Strait,1991,country
Loving Blind,Clint Black,1991,country
Shameless,Garth Brooks,1991,country
She's In Love With The Boy,Trisha Yearwood,1991,country
Where Are You Now,Clint Black,1991,country
Don't Rock The Jukebox,Alan Jackson,1991,country
Walk On Faith,Mike Reid,1991,country
"Two Of A Kind, Workin' On A Full House",Garth Brooks,1991,country
If I Know Me,George Strait,1991,country
Meet In The Middle,Diamond Rio,1991,country
I'd Love You All Over Again,Alan Jackson,1991,country
"Love, Me",Collin Raye,1991,country
Brother Jukebox,Mark Chesnutt,1991,country
Love's Got a Hold on You,Alan Jackson,1991,country
Rockin' Years,Ricky Van Shelton,1991,country
Is There Life Out There,Reba McEntire,1991,country
The Thunder Rolls,Garth Brooks,1991,country
Keep It Between The Lines,Ricky Van Shelton,1991,country
Someday,Alan Jackson,1991,country
For My Broken Heart,Reba McEntire,1991,country
My Next Broken Heart,Brooks & Dunn,1991,country
Forever's As Far As I'll Go,Alabama,1991,country
Anymore,Travis Tritt,1991,country
In A Different Light,Doug Stone,1991,country
If The Devil Danced (In Empty Pockets),Joe Diffie,1991,country
Small Town Saturday Night,Hal Ketchum,1991,country
I Am A Simple Man,Ricky Van Shelton,1991,country
Brand New Man,Brooks & Dunn,1991,country
Daddy's Come Around,Paul Overstreet,1991,country
Forever Together,Randy Travis,1991,country
Dallas,Alan Jackson,1991,country
Leap Of Faith,Lionel Cartwright,1991,country
If You Want Me To,Joe Diffie,1991,country
New Way (To Light Up An Old Flame),Joe Diffie,1991,country
Here We Are,Alabama,1991,country
Here's A Quarter (Call Someone Who Cares),Travis Tritt,1991,country
Down To My Last Teardrop,Tanya Tucker,1991,country
Somewhere In My Broken Heart,Billy Dean,1991,country
Fallin' Out Of Love,Reba McEntire,1991,country
The Walk,Sawyer Brown,1991,country
Brotherly Love,Keith Whitley,1991,country
Down At The Twist And Shout,Mary Chapin Carpenter,1991,country
We Both Walk,Lorrie Morgan,1991,country
Your Love Is A Miracle,Mark Chesnutt,1991,country
I Couldn't See You Leavin',Conway Twitty,1991,country
The Chill Of An Early Fall,George Strait,1991,country
Heroes And Friends,Randy Travis,1991,country
Point Of Light,Randy Travis,1991,country
Rumor Has It,Reba McEntire,1991,country
Are You Lovin Me Like I'm Lovin You,Ronnie Milsap,1991,country
Mirror Mirror,Diamond Rio,1991,country
Come On Back,Carlene Carter,1991,country
Only Here For A Little While,Billy Dean,1991,country
Rodeo,Garth Brooks,1991,country
Then Again,Alabama,1991,country
Midnight in Montgomery,Alan Jackson,1991,country
Drift Off To Dream,Travis Tritt,1991,country
Hurt Me Bad (In A Real Good Way),Patty Loveless,1991,country
You Don't Count The Cost,Billy Dean,1991,country
Life's Little Ups And Downs,Ricky Van Shelton,1991,country
I Thought It Was You,Doug Stone,1991,country
True Love,Don Williams,1991,country
Heroes,Paul Overstreet,1991,country
Like We Never Had A Broken Heart,Trisha Yearwood,1991,country
Since I Don't Have You,Ronnie Milsap,1991,country
Don't Tell Me What To Do,Pam Tillis,1991,country
These Lips Don't Know How To Say Goodbye,Doug Stone,1991,country
You're The One,Dwight Yoakam,1991,country
Blame It On Texas,Mark Chesnutt,1991,country
Love Can Build A Bridge,The Judds,1991,country
Ball And Chain,Paul Overstreet,1991,country
I'm That Kind Of Girl,Patty Loveless,1991,country
Tempted,Marty Stuart,1991,country
Is It Cold in Here,Joe Diffie,1991,country
One Of Those Things,Pam Tillis,1991,country
You've Got To Stand For Something,Aaron Tippin,1991,country
Lucky Moon,Oak Ridge Boys,1991,country
One Hundred And Two,The Judds,1991,country
It Won't Be Me,Tanya Tucker,1991,country
One More Payment,Clint Black,1991,country
Pocket Full Of Gold,Vince Gill,1991,country
I Got You,Shenandoah,1991,country
Time Passes By,Kathy Mattea,1991,country
Lord Have Mercy On A Country Boy,Don Williams,1991,country
Liza Jane,Vince Gill,1991,country
Little Things,Marty Stuart,1991,country
Shadow Of A Doubt,Earl Thomas Conley,1991,country
Some Guys Have All The Love,Little Texas,1991,country
Men,The Forester Sisters,1991,country
Fancy,Reba McEntire,1991,country
A Picture Of Me (Without You),Lorrie Morgan,1991,country
The Moon Over Georgia,Shenandoah,1991,country
A Few Good Things Remain,Kathy Mattea,1991,country
